id,title,website,opt_out_url,opt_out_guide_url,opt_out_guide_video_url,email,phone,address,description,country,type,privacy_score,average_removal_days,shows_family_names,optery_support_tier,is_expanded_reach
21428,SearchSystems Public Records,http://publicrecords.searchsystems.net/,https://publicrecords.searchsystems.net/opt-out.php,,,webmaster@searchsystems.net,,,,United States,People Search Site,7,5,Yes,Extended,False
21399,SearchUSAPeople,http://searchusapeople.com,https://www.searchusapeople.com/data-removal-request/,https://www.optery.com/searchusapeople-how-to-opt-out-of-searchusapeople-step-by-step-instructions/,,,,,"SearchUSAPeople is a website that provides a search service for locating the personal information of people living in the United States. It obtains personal data from various sources like public records, social media profiles, online directories, and other publicly available information. There are many risks associated with having your personal data exposed on a site like SearchUSAPeople. Your personal information could be accessed by anyone who knows your name or email address making you vulnerable to hackers and other cyber criminals.",United States,People Search Site,5,3,Yes,Extended,False
18610,Secretinfo,https://www.secretinfo.org/,https://www.secretinfo.org/optOut/name/landing,,,support@secretinfo.org,,,,United States,People Search Site,3,4,Yes,Core,False
20766,SeekOut,https://www.seekout.com,https://www.seekout.com/privacy/choices,,,privacy@seekout.com,,,,"Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Malta,Netherlands,Iceland,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,Liechtenstein,Norway,United States",B2B Lead Generation,7,45,No,Core,True
20818,Semcasting,https://www.semcasting.com/,,,,privacychoice@semcasting.com,,,,United States,Marketing,7,45,No,Core,True
20816,SentiLink,https://www.sentilink.com/,,,,privacy@sentilink.com,,,,United States,Marketing,0,0,,Core,True
21376,Share Local Media,https://sharelocalmedia.com/,https://privacy.sharelocalmedia.com/,https://www.optery.com/share-local-media-how-to-opt-out-of-share-local-media-step-by-step-instructions/,,privacy@sharelocalmedia.com,,,Share Local Media is a company that provides marketing services through a direct mail platform. Tech and e-commerce businesses use the personal data provided by Share Local Media for direct marketing to increase sales.,United States,Marketing,7,30,No,Core,False
20817,ShareThis,https://sharethis.com/,https://sharethis.com/do-not-sell-my-data-page/,,,privacy@sharethis.com,,,,"Brazil,Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Malta,Netherlands,Iceland,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United Kingdom,Liechtenstein,Norway,United States",Marketing,7,45,,Core,True
21028,SheriffsDepartment.net,http://sheriffsdepartment.net,https://www.truthfinder.com/opt-out/v2/submit/,,,rivacy@truthfinder.com,,,,United States,People Search Site,4,14,Yes,Ultimate,False
23109,Shopify,https://www.shopify.com/,https://privacy.shopify.com/en/dsr_submission/subject_types?selected=erasure,,,support@shopify.com,,,,United States,Marketing,5,30,No,Extended,False
20811,SimioCloud,https://simiocloud.com/,,,,Privacy@simiocloud.com,,,,United States,Marketing,0,0,,Core,True
21212,SmartBackgroundChecks,http://smartbackgroundchecks.com/,https://www.smartbackgroundchecks.com/optout,https://www.optery.com/how-to-opt-out-of-smartbackgroundchecks-com-step-by-step-instructions/,,,,,"SmartBackgroundChecks.com is a people search website. Users of the site can search for just about anyone and view detailed personal information about them. Address history, email address, location information, phone numbers, social network information, names of relatives and associates, and public records information can be easily accessed on the SmartBackgroundChecks.com site. There is no guarantee that the personal data for individuals is current or accurate on SmartBackgroundChecks.com. Your own personal information can be sold to websites like SmartBackgroundChecks.com, putting you at risk for identity theft. To help you identify these websites, Optery offers scan and removal services for your exposed private information. We cover more than 200 data broker sites where you can find your information exposed. You can sign up for a free Exposure Scan and receive tools you can use to remove your information, or you can upgrade to our paid subscription and let our Opt Out Agents help you with the removals. If you would like your personal information removed from SmartBackgroundChecks.com, follow the Step-by-Step instructions on How to Opt Out of SmartBackgroundChecks.com provided below.",United States,People Search Site,6,5,Yes,Ultimate,False
20964,SmartMove,https://www.smartmove.us/,,,,info@ctam.com,,,,United States,Marketing,0,0,,Core,True
21085,Snoopstation,https://snoopstation.com/,https://www.intelius.com/privacy-center,https://www.optery.com/intelius-how-to-opt-out-and-remove-yourself-from-intelius-step-by-step-instructions/,,support@mailer.intelius.com,,,,United States,People Search Site,7,14,Yes,Ultimate,False
21126,Snov.io,https://snov.io/,https://snov.io/do-not-sell-my-personal-information,https://www.optery.com/snov-io-how-to-opt-out-of-snov-io-step-by-step-instructions/,,help@snov.io,,,"Snov.io is a data broker that provides tools for collecting, verifying, and managing contact data. It specializes in helping businesses find leads, validate email addresses, and automate outreach campaigns, making it a valuable resource for sales and marketing teams.",ALL,B2B Lead Generation,7,45,No,Core,False
21182,SocialCatfish,https://socialcatfish.com/,https://socialcatfish.com/opt-out/,https://www.optery.com/socialcatfish-how-to-opt-out-of-socialcatfish-step-by-step-instructions/,,privacyrequests@socialcatfish.com,,,"SocialCatfish is an online dating inquiry service that verifies people are who they say they are by providing access to billions of public records. A simple search will reveal images, physical addresses, social media profiles, phone numbers, emails, and even the names of relatives. The scale and availability of personal information SocialCatfish shares is astounding. Follow the step-by-step instructions to Opt Out of SocialCatfish. Opt Out instructions for CA\/NV residents are also provided.",ALL,People Search Site,4,15,No,Ultimate,False
20813,Sourceit,https://www.sourceit.co/,,,,dataprivacy@sourceitmarketing.com,,,,United States,Marketing,0,0,,Core,True
16805,South Carolina Arrests,https://www.scarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
16804,South Dakota Arrests,https://www.sdarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21029,SouthCarolinaPublicRecords.com,http://southcarolinapublicrecords.com,https://www.truthfinder.com/opt-out/v2/submit/,,,,,,,United States,People Search Site,4,14,,Ultimate,False
21327,SouthDakotaCourtRecords.us,https://southdakotacourtrecords.us/,https://southdakotacourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
21327,SouthDakotaCourtRecords.us,https://southdakotacourtrecords.us/,https://southdakotacourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
20808,Specialists Marketing Services,https://sms-inc.com/,,,,dataprivacyteam@sms-inc.com,,,,United States,Marketing,0,0,,Core,True
20807,Spectrum Mailing Lists,https://www.spectrummailinglists.com,,,,privacy@spectrumlists.com,,,,United States,Marketing,0,0,,Core,True
16862,Speedeon Data,https://speedeondata.com/,https://optout.speedeondata.com/,https://www.optery.com/speedeon-data-how-to-opt-out-of-speedeon-data-step-by-step-instructions/,,privacy@speedeondata.com,,,"Speedeon Data is a data focused marketing solutions company. Speedeon tracks data from 30 million businesses, 110 million households and 200 million individuals. They track the moving processes of people who move for targeted advertising, the big decision makers of businesses to get the best leads, the online and offline data of consumers and the life changes of individuals for specific marketing strategies.",United States,B2B Lead Generation,7,30,No,Core,False
17279,Spokeo,https://www.spokeo.com/,https://www.spokeo.com/optout,https://www.optery.com/spokeo-how-to-opt-out-and-remove-yourself-from-spokeo-step-by-step-instructions/,,privacy@spokeo.com,,,"Spokeo is a data broker that displays the wealth information, contact information, social media accounts, location history, criminal records, names of relatives and other personal details of individuals. Spokeo collects personal information from hundreds of millions of historical records, property records, consumer and business records, court records, and social networks. A simple search on their site will grant you access to the detailed personal information of almost anyone. If you are concerned about someone viewing your personal information on the Spokeo website, opt out by following the step-by-step instructions below.",United States,People Search Site,9,1,Yes,Core,False
20806,SpyCloud,https://www.spycloud.com,,,,legal@spycloud.com,,,,United States,Marketing,0,0,,Core,True
18604,SpyDialer,https://spydialer.com/,https://spydialer.com/Consumers/,https://www.optery.com/spydialer-how-to-opt-out-of-spydialer-step-by-step-instructions/,,,,,"SpyDialer is a free lookup service. Anyone can find out information about a phone number, address, person, or email address. SpyDialer has collected the information associated with billions of phone numbers and provides that information with a free search on their website. Users of the website can find out who is texting them or who a phone number is registered to, as well as find out the name and photos of the phone owners. SpyDialer even provides information for unpublished phone numbers and uses a voicemail search to identify cell phone number owners.",United States,People Search Site,8,45,Yes,Core,False
21178,SpyFly,https://www.spyfly.com/,https://www.spyfly.com/help-center/privacy-requests,https://www.optery.com/spyfly-how-to-opt-out-of-spyfly-step-by-step-instructions/,,deletemyinfo@spyfly.com,,,"Spyfly is a data broker that offers public record background checks for people in the United States. The site provides users with access to data from thousands of different sources, including government records and private databases. Spyfly is often used by employers to screen potential employees, landlords to screen potential tenants, and people looking for information on someone they are dating or considering doing business with. While Spyfly may be a useful tool for some people, others may not want their personal information to be easily accessible by anyone who wants to search for it. If you choose not to opt-out of Spyfly, your personal information will remain public and accessible to anyone. This could put you at risk for identity theft, fraud, or other malicious activities. Additionally, your information may be sold to third-party marketers without your consent. This could lead to unwanted marketing messages and spam as a result.",United States,People Search Site,4,10,Yes,Extended,False
20499,Staircase,https://staircase.co/,,,,optout@staircase.co,,,,United States,Marketing,0,0,,Core,True
20804,Statara,https://statara.com/,,,,privacy@statara.com,,,,United States,B2B Lead Generation,0,0,,Core,True
21385,StateCourts,https://statecourts.org/,,,,privacy@statecourts.org,,,,United States,People Search Site,6,7,No,Extended,False
21432,StateRecords.org,http://staterecords.org/,https://staterecords.org/optout,https://www.optery.com/staterecords-org-how-to-opt-out-of-staterecords-org/,,support@staterecords.org,,,"StateRecords.org is a website that allows people to view public records of individuals containing details like age, current and past cities of residence, birth and death records, marriage and divorce records, criminal records and court documents, property records, and tax records.",United States,People Search Site,4,10,Yes,Extended,False
20805,Steppingblocks,https://www.steppingblocks.com/,,,,privacy@steppingblocks.com,,,,United States,Marketing,0,0,,Core,True
20809,Sterling,https://sterling.ai/,,,,privacy@sterling.ai,,,,United States,Marketing,0,0,,Core,False
22216,Stirista,https://www.stirista.com/,https://unsubscribe.stirista.com/,,,privacy@stirista.com,,,,"Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Luxembourg,Malta,Netherlands,Switzerland,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United Kingdom,United States",Marketing,7,15,No,Core,False
20801,Strata,https://www.gostrata.com/,,,,operations@gostrata.com,,,,United States,Marketing,0,0,,Core,True
20497,Strategic Data Intelligence,https://strategicdataintelligence.com/,,,,Info@SDIntelligence.com,,,,United States,Marketing,0,0,,Core,True
20941,Structure,https://www.structure.ac/,https://www.structure.ac/opt_outs/new,,,support@structure.ac,,,,United States,Marketing,0,0,No,Core,True
16855,Swordfish.ai,https://swordfish.ai/,https://swordfish.ai/Optout,,,contact@swordfish.ai,,,,ALL,B2B Lead Generation,7,30,,Core,False
21404,Sync.ME,https://sync.me/,https://sync.me/unsubscribe/,,,privacy@sync.me,,,,United States,People Search Site,8,3,No,Core,False
20885,TD Cowen,https://www.cowen.com/,,,,privacy@cowen.com,,,,United States,Marketing,0,0,,Core,True
20495,TL1,https://www.tl1mkt.com/,,,,data@tl1mkt.com,,,,United States,Marketing,0,0,,Core,True
20797,Tapad,https://www.tapad.com,,,,privacy@tapad.com,,,,United States,Marketing,0,0,,Core,True
20496,Telefi,https://www.telefi.app/,,,,ccpa@telefi.app,,,,United States,Marketing,0,0,,Core,True
21406,Telephone Directories,https://www.telephonedirectories.us/,https://www.telephonedirectories.us/Edit_Records,https://www.optery.com/telephone-directories-how-to-opt-out-of-telephone-directories-step-by-step-instructions/,,support@telephonedirectories.us,,,"Telephone Directories is a people search engine. Users can anonymously search over 500 million public records for the phone numbers, location history, birthday, names of family members, email addresses and home addresses of individuals on the Telephone Directories website.",United States,People Search Site,7,1,Yes,Core,False
16803,Tennessee Arrests,https://www.tennesseearrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,"Tennessee Arrests is a criminal records and warrant search website.  Anyone can search for criminal and personal information about residents of Tennessee using a first and last name, and the Tennessee county where they live. The site accesses Tennessee public records for general information on individuals - with or without a criminal record. Search results include the age, current and previous locations of the person, and names of possible relatives. A detailed criminal record report may include charges filed, arrest history, location of offender and release dates, and the arrest records and charges filed even if there was not a conviction, for a fee.",United States,People Search Site,4,7,Yes,Extended,False
21328,TennesseeCourtRecords.us,https://tennesseecourtrecords.us/,https://tennesseecourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
22162,Terminus,https://terminus.com/,https://home.terminusplatform.com/data-deletion-request,,,privacy@terminus.com,,,,"Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Luxembourg,Malta,Netherlands,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United Kingdom,United States",Marketing,8,45,No,Core,True
19506,Texas Arrest Warrants Search,https://texasarrestwarrants.org/,https://texasarrestwarrants.org/contact,,,,,,,United States,People Search Site,5,7,,Extended,False
21392,Texas Arrests,https://www.texasarrests.org/,https://infotracer.com/optout,,,,,,,United States,People Search Site,4,7,Yes,Extended,False
21330,TexasCourtRecords.us,https://texascourtrecords.us/,https://texascourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
21387,TexasWarrantRoundup.org,https://texaswarrantroundup.org/,https://texaswarrantroundup.org/InfoPayOpt-OutNew.pdf,,,support@VerifyRecords.com,,,,United States,People Search Site,5,7,Yes,Extended,False
21439,ThatsThem,https://thatsthem.com/,https://thatsthem.com/optout,https://www.optery.com/thatsthem-how-to-opt-out-of-thatsthem-step-by-step-instructions,https://www.youtube.com/watch?v=IvOpc4Yx9Cc,optout@thatsthem.com,,,"ThatsThem is a people search site where you can find out the details of individuals searching with the information you know about them. ThatsThem has a database containing over 1 billion public records from all 50 states in America. A free search using either a name, home address, email address, phone number, IP address or Vehicle Identification Number (VIN) will display detailed information about a person. Demographics like ethnicity and religion, financials like net worth and income, real estate details like household size, mortgage amount, home value and loan to value amount, lifestyle information like sports played, video game playing and pet ownership, Internet information like geographical coordinates and internet service provider, as well as specific details about vehicle ownership - year, make and model, are available.",United States,People Search Site,4,3,No,Core,False
20848,The Bridge Corp,https://www.thebridgecorp.com/,,,,privacy@thebridgecorp.com,,,,United States,Marketing,0,0,,Core,True
24061,The Yankee Group,https://www.yankeegroup.com/,https://www.yankeegroup.com/optout,,,support@yankeegroup.com,,,,United States,Marketing,7,30,Yes,Extended,False
20774,Thomson Reuters,https://www.thomsonreuters.com,,,,privacy.issues@thomsonreuters.com,,,,ALL,Marketing,0,0,,Core,True
20798,Tinuiti,https://tinuiti.com/,,,,privacy@tinuiti.com,,,,ALL,Marketing,0,0,,Core,True
21107,Top4Backgroundchecks,https://www.top4backgroundchecks.com/,,,,,,,,United States,People Search Site,6,3,,Ultimate,False
20793,Trestle,https://www.trestleiq.com,,,,data@trestleiq.com,,,,United States,Marketing,0,0,,Core,True
20790,True Blue Analytics,https://www.trueblueanalytics.org,,,,privacy@trueblueanalytics.org,,,,United States,Marketing,0,0,,Core,True
17297,TruePeopleSearch,http://truepeoplesearch.com/,https://www.truepeoplesearch.com/privacy?removal=true,https://www.optery.com/truepeoplesearch-how-to-opt-out-and-remove-yourself-from-truepeoplesearch-step-by-step-instructions/,https://www.youtube.com/watch?v=FzQiJlrcS7I,support@truepeoplesearch.com,,,"TruePeopleSearch.com is a data broker that displays the personal information of just about anyone with a simple free search using a first and last name, phone number or email address. Personal information displayed on the TruePeopleSearch website can include age and birth year, current and past addresses, a map indicating current address, current and previous phone numbers, names of relatives, name of friends and associates, property information, and even email addresses.",United States,People Search Site,6,5,Yes,Ultimate,False
19490,Trustoria,https://trustoria.com/,https://trustoria.com/control/privacy,,,removals@trustoria.com,,,"Trustoria.com is a background check website focusing on industry professionals. The site uses a search system which filters by name, location, and job title. People’s names, education, job titles, work history, industry specializations, general locations, and even current jobs and positions are displayed.",United States,B2B Lead Generation,7,45,No,Ultimate,False
17298,TruthFinder,https://www.truthfinder.com/,https://www.truthfinder.com/privacy-center,https://www.optery.com/truthfinder-how-to-opt-out-and-remove-yourself-from-truthfinder-step-by-step-instructions/,https://www.youtube.com/watch?v=jkeH5yEnC-w,privacy@truthfinder.com,,,"TruthFinder.com is a people search site. Social media profiles, personal photos, police records, background checks, civil judgments, education and employment records, financial assets and liabilities, names of neighbors and relatives, property records, birth and death records and more can be accessed from millions of public records. A simple name or phone number search on the TruthFinder website displays personal information.",United States,People Search Site,7,5,Yes,Ultimate,False
17298,TruthFinder,https://www.truthfinder.com/,https://www.truthfinder.com/privacy-center,https://www.optery.com/truthfinder-how-to-opt-out-and-remove-yourself-from-truthfinder-step-by-step-instructions/,https://www.youtube.com/watch?v=jkeH5yEnC-w,privacy@truthfinder.com,,,"TruthFinder.com is a people search site. Social media profiles, personal photos, police records, background checks, civil judgments, education and employment records, financial assets and liabilities, names of neighbors and relatives, property records, birth and death records and more can be accessed from millions of public records. A simple name or phone number search on the TruthFinder website displays personal information.",United States,People Search Site,7,5,Yes,Ultimate,False
18599,TruthRecord,https://www.truthrecord.org/,https://www.truthrecord.org/opt_out/name/landing_page,,,support@truthrecord.org,,,,United States,People Search Site,4,7,Yes,Core,False
18620,TruthViewer,https://www.truthviewer.com/,,,,,,,,United States,People Search Site,4,1,,Core,False
20788,Tunnl,https://www.tunnldata.com,https://privacy.tunnldata.com/,https://www.optery.com/tunnl-how-to-opt-out-of-tunnl-step-by-step-instructions/,,notice@tunnldata.com,,,"Tunnl specializes in audience intelligence, audience identification, custom audience solutions, and media consumption insights by gathering demographic data, personal interest data and studying consumer behaviors. This information and data is used by businesses for direct marketing and advertising.",United States,Marketing,7,45,No,Core,False
20493,Tymax Media,https://tymaxmedia.com/,,,,privacyofficer@datacomplianceportal.com,,,,United States,Marketing,0,0,,Core,True
22188,US Marketing Group,https://usmarketinggrp.com/,https://usmarketinggrp.com/privacy-policy/,,,PRIVACY@usmarketinggrp.com,,,,United States,Marketing,7,30,,Core,False
21242,US Search,https://www.ussearch.com/,https://www.ussearch.com/privacy-center,https://www.optery.com/us-search-how-to-opt-out-and-remove-yourself-from-us-search-step-by-step-instructions/,https://www.youtube.com/watch?v=GZHwxkYNL7g,support@ussearch.com,,,"US Search is a people search data broker. You can find out full names, email addresses, phone numbers, ages, names of relatives, home addresses, previous addresses, home values, mortgage payment amounts, social profiles, employment history, and even the eviction records of just about anyone on the US Search website. US Search has access to billions of public records and makes obtaining personal information about individuals easy just by searching on a name, address or phone number.",United States,People Search Site,7,5,Yes,Ultimate,False
21166,USA People Search,http://usa-people-search.com,https://www.usa-people-search.com/manage,https://www.optery.com/usa-people-search-how-to-opt-out-of-usa-people-search-step-by-step-instructions/,,,,,"USA People Search is a people search data broker that provides information about people like their full names and aliases, ages, names of relatives, current and past addresses, and unlisted phone numbers. The site accesses public records databases and uses advanced search algorithms to obtain personal information. Searches can be performed using a persons location or name. There are many legitimate reasons why someone would look up information on an individual, but others might take advantage of the information they retrieve from sites like USA People Search and individuals privacy and security may be compromised. Identity theft and phishing scams can result.",United States,People Search Site,4,1,Yes,Ultimate,False
20491,USADATA,https://www.usadata.com/,,,,privacy@usadata.com,,,,United States,Marketing,0,0,,Core,True
18261,USATrace,http://usatrace.com/,https://www.usatrace.com/contact-us/,https://www.optery.com/usatrace-how-to-opt-out-of-usatrace-step-by-step-instructions/,,research@usatrace.com,,,"USA Trace is a people search data broker. Access to billions of verified public records allows anyone to initiate background check searches, marriage and divorce searches and searches by social security number on the USATrace website. Full names, age, current and past addresses and phone numbers. email address and names of spouses and relatives are some of the types of personal information provided.",United States,People Search Site,6,5,Yes,Ultimate,False
16830,USDataCorporation,https://www.usdatacorporation.com/,https://www.usdatacorporation.com/opt-out,,,privacy@usdatacorporation.com,,,"Marketing Data Broker USDataCorporation is a direct marketing agency. They build custom phone, email and mailing lists built for specialty marketing targets. USDataCorporation uses predictive modeling and data hygiene to create customer data bases so companies can connect to their customers.",United States,Marketing,7,45,,Core,False
21213,USPhoneBook,http://usphonebook.com,https://www.usphonebook.com/opt-out,,,,,,,United States,People Search Site,6,5,Yes,Ultimate,False
21390,USRECORDS,https://www.usrecords.net/,https://infotracer.com/optout,,,,,,,United States,People Search Site,4,7,Yes,Extended,False
21389,USWARRANTS,https://www.uswarrants.org/,https://infotracer.com/optout,,,,,,,United States,People Search Site,4,7,Yes,Extended,False
20786,Unearth Campaigns,https://www.unearthcampaigns.com,,,,Privacy@UnearthCampaigns.com,,,,United States,Marketing,0,0,,Core,True
21413,UnitedStatesPhonebook.com,http://www.unitedstatesphonebook.com/,http://www.unitedstatesphonebook.com/contact.php,https://www.optery.com/unitedstatesphonebook-com-how-to-opt-out-of-unitedstatesphonebook-com-step-by-step-instructions/,,,,,"UnitedStatesPhonebook.com is a telephone directory that collects and sells personal information about people and businesses in the United States. Types of personal information includes names, addresses, phone numbers, and other personal data. The site allows users to search for people in the U.S. by name or phone number. Removing your information from the UnitedStatesPhonebook site is a great way to safeguard your private personal data.",United States,People Search Site,4,10,No,Core,False
20492,Unity,https://unity.com/,,,,dpo@unity3d.com,,,,ALL,Marketing,6,0,No,Core,True
17299,Unmask,https://unmask.com/,https://unmask.com/opt-out/,https://www.optery.com/unmask-how-to-opt-out-of-unmask-step-by-step-instructions/,https://www.youtube.com/watch?v=6nzj1B8a1k0,contact@unmask.com,,,"UnMask is a people search website that offers its users a wide range of information about individuals. Not only do they provide basic information like contact records and educational history, but their data also includes criminal and court records, property ownership records, and professional license records. They source this information from public government records and other open sources. This information can be useful in a background search, but if you’re the one whose data is exposed online, it can lead to serious safety risks. For millions of people, this personal and even confidential information is accessible online without much effort on the part of strangers.",United States,People Search Site,5,45,Yes,Extended,False
17299,Unmask,https://unmask.com/,https://unmask.com/opt-out/,https://www.optery.com/unmask-how-to-opt-out-of-unmask-step-by-step-instructions/,https://www.youtube.com/watch?v=6nzj1B8a1k0,contact@unmask.com,,,"UnMask is a people search website that offers its users a wide range of information about individuals. Not only do they provide basic information like contact records and educational history, but their data also includes criminal and court records, property ownership records, and professional license records. They source this information from public government records and other open sources. This information can be useful in a background search, but if you’re the one whose data is exposed online, it can lead to serious safety risks. For millions of people, this personal and even confidential information is accessible online without much effort on the part of strangers.",United States,People Search Site,5,45,Yes,Extended,False
21124,UpLead,https://www.uplead.com/,https://www.uplead.com/opt-out-request/,,,privacy@uplead.com,,,,ALL,B2B Lead Generation,7,45,No,Ultimate,False
16834,Utah Arrests,https://www.utaharrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21329,UtahCourtRecords.us,https://utahcourtrecords.us/,https://utahcourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
20718,VDX.tv,https://www.vdx.tv/,,,,privacy@vdx.tv,,,,United States,Marketing,0,0,,Core,True
21098,VIRTORY,https://virtory.com/,https://virtory.com/control/privacy,,,remove@virtory.com,,,,United States,People Search Site,4,7,Yes,Ultimate,False
20515,Valassis RRD,https://www.rrd.com/,https://privacyportal.onetrust.com/webform/45e4be25-919b-483f-9f95-12809576a2b3/6e633594-9a81-48bb-97ab-6fb29bf46019,,,DataPrivacy@rrd.com,,,,ALL,Marketing,8,30,No,Core,False
20490,Veeva,https://www.veeva.com/,https://privacyportal.onetrust.com/webform/3d676ed2-16b1-4c48-97f8-a911923a3adf/a0df0a98-d990-40ff-9bdb-35b5f9e06620,,,privacy@veeva.com,,,,ALL,B2B Lead Generation,7,45,No,Ultimate,False
20787,VenPath,https://www.venpath.net,https://www.venpath.net/legal/opt-out,,,privacy@venpath.net,,,,"Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Luxembourg,Malta,Netherlands,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United Kingdom,United States",Marketing,7,45,,Core,True
20785,Venntel,https://www.venntel.com,,,,privacy@venntel.com,,,,United States,Marketing,0,0,,Core,True
20782,Veraset,https://www.veraset.com/,,,,privacy@veraset.com,,,,United States,Marketing,0,0,,Core,True
21169,Verecor,https://verecor.com/,https://verecor.com/control/privacy,,,assist@verecor.com,,,,United States,People Search Site,6,5,Yes,Ultimate,False
21172,Vericora,https://vericora.com/,https://vericora.com/ng/control/privacy,,,mailus@vericora.com,,,,United States,People Search Site,6,5,Yes,Ultimate,False
21167,Veriforia,https://veriforia.com/,https://veriforia.com/ng/control/privacy,https://www.optery.com/veriforia-how-to-opt-out-of-veriforia-step-by-step-instructions/,,support@veriforia.com,,,"Veriforia is an online people search site. Entering the first and last name of a person and initiating a search on the Veriforia website will return detailed information about that person. Detailed personal information can include full name, age, names of relatives, names of friends, neighbors and associates, phone numbers, addresses, map showing address location, and social media profiles.",United States,People Search Site,6,5,Yes,Ultimate,False
16849,VerifyPublicRecords.com,https://verifypublicrecords.com/,,,,support@verifyrecords.com,,,,United States,People Search Site,4,7,No,Extended,False
21386,VerifyRecords,https://verifyrecords.com/,https://members.verifyrecords.com/customer/opt-out,,,support@verifyrecords.com,,,,United States,People Search Site,5,7,Yes,Extended,False
20758,Verinext,https://verinext.com/,,,,dpo@verinext.com,,,,United States,Marketing,0,0,,Core,True
21215,Veripages,http://veripages.com/,https://veripages.com/inner/control-privacy,https://www.optery.com/veripages-how-to-opt-out-of-veripages-step-by-step-instructions/,,removal@veripages.com,,,"Veripages is a web-based platform that allows users to find information on anyone just by searching on a name. A simple name search will provide detailed personal information like home addresses, phone numbers, work history, names of relatives, social media posts, schools attended, criminal records, property information and email addresses. If you’re concerned about your online privacy and security, Optery can scan and remove your exposed private information from Veripages and over 200 other data broker sites. You can sign up for a free Exposure Scan or upgrade to one of Optery’s paid subscriptions and let our Opt Out Agents help you with your removals.",United States,People Search Site,6,5,Yes,Ultimate,False
16866,Vermont Arrests,https://www.vtarrests.org/,https://members.infotracer.com/removeMyData,,,support@infotracer.com,,,,United States,People Search Site,4,7,,Extended,False
21323,VermontCourtRecords.us,https://vermontcourtrecords.us/,https://vermontcourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
21375,Versium,https://www.versium.com,https://versium.com/ccpa-opt-out,https://www.optery.com/versium-how-to-opt-out-of-versium-step-by-step-instructions/,,optout@versium.com,,,"Versium.com helps marketers understand, identify and reach prospects for sales. Versium uses data from 270 million household consumers. The data they provide to their customers includes the location data, phone numbers, addresses, company names, and email addresses of individuals.",United States,Marketing,8,45,No,Core,False
20783,Viant,https://www.viantinc.com,,,,privacy@viantinc.com,,,,United States,Marketing,0,0,,Core,True
16845,Virginia Arrests,https://www.virginiaarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21322,VirginiaCourtRecords.us,https://virginiacourtrecords.us/,https://virginiacourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
18628,VoilaNorbert,https://www.voilanorbert.com/,,,,support@voilanorbert.com,,,,United States,B2B Lead Generation,5,45,,Core,False
21114,VoterRecords.com,https://voterrecords.com/,https://voterrecords.com/faq,,,admin@voterrecords.com,,,,United States,People Search Site,0,45,Yes,Ultimate,False
21094,WELLNUT,https://wellnut.com/,https://wellnut.com/control/privacy,,,privacy@wellnut.com,,,,United States,People Search Site,4,7,Yes,Ultimate,False
20778,Warmly,https://www.warmly.ai,,,,privacy@warmly.ai,,,,United States,Marketing,0,0,,Core,True
16802,Washington Arrests,https://www.washingtonarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
